Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),AQI
2023-07-15,18.338854166666668,46.8271875,2.8136458333333336,13.295,16.921666666666667,37.635416666666664,21.2996875,0.5705208333333334,11.355833333333337,0.1370833333333333,0.0,0.0,0.0,0.2279166666666666,0.0913541666666666,28.692916666666665,93.8390625,0.3809375,145.90739583333334,0.1053124999999999,0.1053124999999999,48.78958333333333,739.9211458333333,0.0,58.0
2023-07-16,26.279791666666668,59.09197916666667,2.8428125000000004,14.027604166666668,17.674479166666668,35.427708333333335,21.19697916666667,0.6446875,12.947395833333331,0.155,0.0,0.0,0.0,0.2569791666666667,0.1028124999999999,30.4753125,87.66968750000001,0.2555208333333333,129.73354166666667,0.0279166666666666,0.0279166666666666,64.07729166666667,739.4077083333333,0.0,50.0
2023-07-17,23.515520833333337,56.08958333333333,2.4214583333333333,9.992916666666668,13.1715625,30.724791666666665,21.269166666666667,0.5028125,16.088125,0.120625,0.0,0.0,0.0,0.2004166666666667,0.0796875,31.648645833333333,82.68604166666667,0.4894791666666667,109.360625,0.005,0.005,87.84041666666667,738.5796875,0.0,67.0
2023-07-18,22.3003125,52.62177083333333,2.3086458333333333,12.510416666666666,15.420729166666666,51.80800000000001,24.3640625,0.4617708333333333,12.217256944444443,0.1098958333333333,0.0,0.0,0.0,0.1834375,0.0732291666666666,31.54114583333333,81.05145833333334,0.7767708333333333,75.77802083333333,0.0033333333333333,0.0033333333333333,84.56916666666667,738.5388541666666,0.0,75.0
2023-07-19,17.2546875,51.9340625,2.5104166666666665,21.2003125,24.071354166666666,36.63291666666667,34.81333333333333,0.4984375,4.65275,0.1191666666666666,0.0,0.0,0.0,0.1979166666666666,0.07875,32.802708333333335,76.949375,0.7128125000000001,83.18239583333333,0.0008333333333333,0.0008333333333333,95.5615625,737.9623958333333,0.0,69.0
2023-07-20,17.966979166666665,54.0446875,2.4915625,22.9971875,25.778854166666665,23.634479166666665,37.252916666666664,0.5439583333333333,7.560624999999999,0.1311458333333333,0.0,0.0,0.0,0.2169791666666666,0.0870833333333333,34.0478125,72.66000000000001,0.6865625,78.15020833333334,0.0016666666666666,0.0016666666666666,106.02479166666669,737.8057291666668,0.0,75.0
2023-07-21,18.0609375,54.97875,2.197604166666667,19.043229166666663,21.541354166666665,19.87125,33.303125,0.5061458333333334,18.743333333333336,0.1208333333333333,0.0,0.0,0.0,0.2017708333333333,0.0812499999999999,33.853229166666665,72.09458333333333,0.8123958333333333,79.60104166666666,0.0020833333333333,0.0020833333333333,105.90510416666666,739.2701041666666,0.0,78.0
2023-07-22,16.359375,52.11447916666666,2.1371875,6.2778125,9.1775,15.345520833333332,21.5425,0.4235416666666666,20.565104166666668,0.1017708333333333,0.0,0.0,0.0,0.1694791666666666,0.0678125,32.49104166666667,74.37958333333333,1.1707291666666666,72.69791666666667,0.0,0.0,98.129375,741.0610416666667,0.0,82.0
2023-07-23,14.7471875,43.56854166666667,2.1848958333333335,6.176666666666667,9.1521875,11.722881944444444,21.530104166666664,0.41,19.619583333333335,0.0983333333333333,0.0,0.0,0.0,0.1636458333333333,0.0651041666666666,32.53145833333333,73.8996875,1.0607291666666667,73.38208333333334,0.0008333333333333,0.0008333333333333,99.57583333333334,740.835,0.0,76.0
2023-07-24,26.494375,61.609375,2.1978125,7.544583333333333,10.484270833333332,12.281458333333331,21.67385416666667,0.4410416666666666,22.82479166666667,0.1048958333333333,0.0,0.0,0.0,0.1751041666666666,0.0702083333333333,33.23645833333333,74.47645833333333,0.6803125,81.48260416666666,0.0020833333333333,0.0020833333333333,82.34510416666667,739.3789583333333,0.0,59.0
2023-07-25,33.32445652173913,67.6725,2.1921874999999997,8.943645833333333,11.816562500000002,11.586666666666666,21.479583333333338,0.4694791666666666,19.887916666666666,0.1122916666666666,0.0,0.0,0.0,0.1880208333333333,0.0757291666666666,32.224375,79.90770833333333,0.6270833333333333,96.48572916666666,0.00375,0.00375,78.9496875,740.0964583333333,0.0,76.0
2023-07-26,27.087604166666665,64.1653125,2.251979166666666,8.931354166666667,11.898020833333334,14.245937500000002,21.40552083333333,0.4645833333333333,22.572430555555556,0.1105208333333333,0.0,0.0,0.0,0.1846875,0.0742708333333333,32.97625,76.85958333333333,0.6667708333333334,119.8403125,0.0016666666666666,0.0016666666666666,98.2971875,740.6685416666666,0.0,73.0
2023-07-27,28.010208333333335,68.47802083333333,2.1480208333333333,9.062604166666668,11.866041666666668,14.212083333333332,21.511666666666667,0.4679166666666667,27.050416666666667,0.1120833333333333,0.0,0.0,0.0,0.1866666666666666,0.0753125,33.449895833333336,73.828125,0.6295833333333333,97.13614583333332,0.0,0.0,99.03572916666668,739.8040625,0.0,74.0
2023-07-28,29.31,70.55455882352942,6.886956521739131,20.33141304347826,21.99445652173913,14.285434782608696,21.635217391304348,0.4926086956521739,22.920760869565218,0.117391304347826,0.0,0.0,0.0,0.198695652173913,0.0796739130434782,32.78489130434782,76.23445652173913,0.5372826086956521,162.99576086956523,0.0142391304347826,0.0136458333333333,82.00358695652174,738.3786956521739,0.0,72.0
2023-07-29,18.406666666666663,49.46625,2.3165625000000003,11.18625,14.162291666666668,18.596770833333338,21.6828125,0.4735416666666667,17.539791666666666,0.1139583333333333,0.0,0.0,0.0,0.1895833333333333,0.0760416666666666,30.229479166666668,83.78750000000001,0.6910416666666667,223.0221875,0.0726041666666666,0.0726041666666666,73.85968749999999,738.7239583333334,0.0,56.0
2023-07-30,10.214479166666669,40.15083333333333,2.363541666666667,8.437604166666667,11.598229166666668,22.645972222222223,21.4790625,0.3988541666666667,17.0978125,0.0947916666666666,0.0,0.0,0.0,0.1578125,0.0636458333333333,30.775,81.80760416666666,0.7486458333333333,207.4153125,0.0245833333333333,0.0245833333333333,84.32135416666667,738.0988541666667,0.0,48.0
2023-07-31,13.925729166666663,45.77552083333333,2.339375,9.753229166666666,12.821770833333334,17.673437500000002,21.9025,0.4187499999999999,18.202395833333338,0.1005208333333333,0.0,0.0,0.0,0.1673958333333333,0.0673958333333333,31.0028125,82.60958333333333,0.6948958333333333,209.65208333333337,0.0170833333333333,0.0170833333333333,78.97239583333334,737.32,0.0,48.0
2022-01-01,101.17,192.15,13.06,17.31,35.88,27.91,5.52,1.18,10.26,0.01,0.0,0.0,0.0,0.03,0.0,14.28,80.64,0.37,175.39,0.0,0.0,83.03,0.0,0.0,172.0
2022-01-02,80.84,171.88,24.0,25.92,60.27,27.56,10.17,1.85,9.37,4.87,0.0,0.0,0.0,384.31,384.31,13.43,79.02,0.26,159.36,0.0,0.0,81.58,0.0,0.0,212.0
2022-01-03,102.05,219.46,28.67,31.71,72.7,26.49,14.12,2.02,25.78,2.45,0.0,0.0,0.0,336.44,336.0,13.77,79.39,0.29,151.53,0.0,0.0,82.81,0.0,0.0,214.0
2022-01-04,85.24,192.14,35.7,36.11,87.29,25.04,11.44,2.07,9.68,1.7,0.0,0.0,0.0,3.62,3.88,14.72,80.27,0.27,161.89,0.0,0.0,80.59,0.0,0.0,214.0
2022-01-05,91.56,198.31,37.34,26.1,80.09,24.98,11.26,2.41,6.78,1.71,0.0,0.0,0.0,3.1,4.12,14.97,84.47,0.42,97.54,0.0,0.08,57.45,0.0,0.0,236.0
2022-01-06,58.51,128.51,5.62,18.21,25.58,26.18,7.19,1.54,5.34,0.66,0.0,0.0,0.0,0.94,1.53,14.07,92.93,0.49,112.12,0.23,22.42,12.85,0.0,0.0,152.0
2022-01-07,64.58,114.14,5.64,11.36,19.22,26.0,5.87,1.05,5.96,0.51,0.0,0.0,0.0,0.57,1.12,16.1,92.6,0.48,96.1,0.0,0.44,37.24,0.0,0.0,136.0
2022-01-08,28.66,50.84,4.39,9.04,15.15,26.05,4.68,0.68,7.0,5.04,0.0,0.0,0.0,5.23,5.82,16.94,90.62,0.61,125.58,0.05,4.63,36.89,0.0,0.0,89.0
2022-01-09,39.26,65.96,4.93,10.07,16.94,26.01,5.04,0.73,6.45,0.22,0.0,0.0,0.0,0.31,1.1,15.94,93.8,0.41,131.62,0.06,5.57,27.73,0.0,0.0,78.0
2022-01-10,41.5,75.81,7.11,11.57,21.59,25.92,5.43,0.85,6.23,0.31,0.0,0.0,0.0,0.5,1.66,16.65,89.66,0.37,179.04,0.0,0.2,49.69,0.0,0.0,74.0
2022-01-11,55.47,122.85,10.15,11.39,25.9,24.04,6.22,0.95,10.87,0.42,0.0,0.0,0.0,0.47,1.53,15.65,86.47,0.33,189.08,0.01,0.59,60.48,0.0,0.0,102.0
2022-01-12,47.93,111.25,4.35,12.61,18.53,21.52,3.45,0.88,7.31,0.26,0.0,0.0,0.0,0.65,1.79,15.41,76.61,0.52,209.95,0.0,0.12,91.08,0.0,0.0,122.0
2022-01-13,59.83,128.21,7.71,14.39,25.2,22.67,3.43,1.04,9.24,0.44,0.0,0.0,0.0,0.65,1.92,13.91,77.13,0.36,171.31,0.0,0.0,96.37,0.0,0.0,124.0
2022-01-14,49.8,100.07,7.82,15.85,26.74,25.62,3.36,1.24,9.88,0.39,0.0,0.0,0.0,0.63,1.79,13.11,78.59,0.44,180.13,0.0,0.12,97.11,0.0,0.0,165.0
2022-01-15,68.53,134.33,3.97,12.0,17.38,25.55,3.43,1.0,11.94,0.27,0.0,0.0,0.0,0.24,0.79,10.96,83.13,0.51,193.99,0.0,0.0,67.83,0.0,0.0,126.0
2022-01-16,76.08,159.7,4.18,14.99,20.56,25.37,2.93,1.18,6.48,0.35,0.0,0.0,0.0,0.26,0.89,9.98,85.41,0.36,190.39,0.0,0.0,76.58,0.0,0.0,162.0
2022-01-17,73.37,143.75,2.04,8.32,10.99,25.08,1.76,1.03,7.83,0.26,0.0,0.0,0.0,0.1,0.54,9.64,82.1,0.48,211.77,0.0,0.08,68.84,0.0,0.0,165.0
2022-01-18,83.35,178.98,10.87,16.16,31.2,23.18,2.98,1.29,4.72,0.43,0.0,0.0,0.0,0.28,0.93,8.9,88.73,0.49,218.4,0.0,0.08,58.3,0.0,0.0,173.0
2022-01-19,85.49,168.25,5.72,10.99,18.98,20.5,2.46,1.35,8.05,0.28,0.0,0.0,0.0,0.14,0.82,10.06,81.41,0.4,186.39,0.0,0.12,60.18,0.0,0.0,170.0
2022-01-20,106.34,238.81,40.99,20.3,79.89,18.76,3.91,2.39,6.37,0.86,0.0,0.0,0.0,0.5,2.08,11.9,83.7,0.34,131.28,0.0,0.36,80.31,0.0,0.0,294.0
2022-01-21,107.67,246.76,26.9,24.93,63.59,19.78,5.29,2.7,15.64,0.47,0.0,0.0,0.0,0.53,2.36,13.91,82.5,0.33,127.4,0.0,0.44,83.33,0.0,0.0,184.0
2022-01-22,73.86,146.98,16.56,15.8,39.57,20.38,4.24,1.84,6.11,0.77,0.0,0.0,0.0,0.59,1.87,12.9,88.4,0.71,86.4,0.01,1.16,34.28,0.0,0.0,231.0
2022-01-23,68.06,144.37,4.44,10.46,16.59,20.87,4.06,1.19,6.27,0.26,0.0,0.0,0.0,0.11,0.67,14.65,90.45,0.54,128.11,0.0,0.04,18.38,0.0,0.0,124.0
2022-01-24,52.01,139.68,3.32,12.88,17.26,20.97,4.01,1.12,6.39,0.17,0.0,0.0,0.0,0.14,0.68,14.6,82.78,0.61,240.19,0.0,0.0,69.92,0.0,0.0,151.0
2022-01-25,65.4,136.35,6.19,14.5,23.05,22.48,5.08,0.95,16.11,0.22,0.0,0.0,0.0,0.1,0.62,13.3,75.34,0.46,192.03,0.0,0.0,104.66,0.0,0.0,148.0
2022-01-26,75.38,165.49,3.12,14.38,18.42,25.21,3.96,1.0,7.03,0.17,0.0,0.0,0.0,0.12,0.6,11.32,82.43,0.46,203.89,0.0,0.0,82.19,0.0,0.0,194.0
2022-01-27,77.61,192.83,16.21,23.2,46.17,24.64,5.4,1.38,6.93,0.24,0.0,0.0,0.0,0.13,0.86,11.79,83.81,0.42,193.62,0.0,0.36,88.03,0.0,0.0,222.0
2022-01-28,60.39,140.68,5.03,20.7,27.29,27.33,5.95,0.9,18.93,8.83,0.0,0.0,0.0,13.88,14.4,13.69,68.87,0.54,209.84,0.0,0.12,110.38,0.0,0.0,167.0
2022-01-29,56.79,151.54,8.82,29.37,41.21,29.17,4.22,0.98,9.88,0.21,0.0,0.0,0.0,0.13,0.59,13.99,69.61,0.39,191.66,0.0,0.0,105.27,0.0,0.0,156.0
2022-01-30,47.01,139.21,6.03,22.93,30.92,29.22,3.73,0.9,9.91,0.17,0.0,0.0,0.0,0.05,0.57,15.89,67.18,0.49,197.31,0.0,0.08,111.11,0.0,0.0,129.0
2022-01-31,91.44,206.05,15.93,24.86,47.36,29.18,4.71,1.69,6.35,0.31,0.0,0.0,0.0,0.26,1.19,13.88,82.59,0.37,110.57,0.0,0.0,92.58,0.0,0.0,233.0
2022-02-01,70.36,170.22,6.24,24.79,33.02,29.54,4.92,1.54,7.84,0.23,0.0,0.0,0.0,0.15,0.86,15.62,82.16,0.4,184.39,0.0,0.16,97.19,0.0,0.0,183.0
2022-02-02,85.07,198.82,4.25,23.95,27.58,27.55,5.46,1.48,20.79,0.28,0.0,0.0,0.0,0.12,0.72,15.05,80.22,0.45,163.63,0.0,0.08,101.86,0.0,0.0,189.0
2022-02-03,71.8,160.78,2.2,13.43,16.15,25.22,4.85,1.1,14.61,0.09,0.0,0.0,0.0,0.0,0.14,16.11,82.16,1.04,102.68,0.08,7.46,83.48,0.0,0.0,198.0
2022-02-04,44.35,99.93,3.45,17.25,21.66,25.23,4.5,0.89,7.42,0.08,0.0,0.0,0.0,0.03,0.36,14.57,86.28,0.57,190.12,0.0,0.36,80.65,0.0,0.0,118.0
2022-02-05,37.74,90.97,4.0,19.87,24.99,25.16,5.5,0.93,13.11,0.09,0.0,0.0,0.0,0.06,0.38,13.87,81.07,0.49,199.28,0.0,0.32,99.08,0.0,0.0,97.0
2022-02-06,66.41,172.46,10.38,26.99,41.23,24.92,5.16,1.27,9.86,0.17,0.0,0.0,0.0,0.09,0.49,13.39,81.31,0.28,138.06,0.0,0.43,103.42,0.0,0.0,115.0
2022-02-07,59.18,138.02,27.7,26.32,66.1,22.41,6.06,1.5,21.19,0.25,0.0,0.0,0.0,0.07,0.58,15.29,73.89,0.3,126.61,0.0,0.0,117.22,0.0,0.0,166.0
2022-02-08,58.98,124.41,8.12,23.08,34.14,19.48,5.41,1.1,14.98,0.13,0.0,0.0,0.0,0.07,0.6,17.82,70.7,0.42,97.42,0.0,0.12,110.25,0.0,0.0,157.0
2022-02-09,56.26,109.65,3.01,13.13,17.04,18.33,4.84,0.93,12.95,0.09,0.0,0.0,0.0,0.0,0.1,16.89,77.37,0.9,102.82,0.0,0.24,101.57,0.0,0.0,127.0
2022-02-10,40.85,89.92,3.51,16.08,20.62,18.28,4.7,0.7,10.19,0.06,0.0,0.0,0.0,0.01,0.19,16.06,74.26,0.71,236.73,0.0,0.32,124.26,0.0,0.0,80.0
2022-02-11,54.76,123.91,2.44,20.92,23.7,17.56,6.5,0.69,23.36,0.06,0.0,0.0,0.0,0.0,0.17,16.63,63.34,0.62,205.22,0.0,0.32,125.53,0.0,0.0,140.0
2022-02-12,60.19,140.61,6.3,25.97,34.24,16.31,6.23,0.79,15.46,0.07,0.0,0.0,0.0,0.0,0.21,16.52,59.51,0.51,193.87,0.0,0.0,131.45,0.0,0.0,108.0
2022-02-13,83.48,167.12,22.85,36.68,68.92,15.83,6.65,1.23,12.25,0.14,0.0,0.0,0.0,0.06,0.57,16.5,64.04,0.36,162.36,0.0,0.12,125.4,0.0,0.0,170.0
2022-02-14,112.65,208.39,64.51,43.5,136.84,14.51,6.97,2.51,11.75,0.33,0.0,0.0,0.0,0.07,1.33,16.87,69.68,0.32,149.12,0.0,0.28,111.55,0.0,0.0,225.0
2022-02-15,73.89,178.57,59.83,47.4,133.7,15.72,8.41,2.04,11.83,0.33,0.0,0.0,0.0,0.08,1.27,17.6,70.92,0.29,146.13,0.0,0.0,104.33,0.0,0.0,177.0
2022-02-16,41.32,132.2,23.06,37.11,69.62,17.63,6.53,0.63,12.05,0.24,0.0,0.0,0.0,0.0,0.48,18.47,66.48,0.38,187.25,0.0,0.0,121.09,0.0,0.0,137.0
2022-02-17,37.79,116.55,25.87,35.66,72.38,17.62,7.58,0.63,14.14,0.07,0.0,0.0,0.0,0.0,0.53,19.5,58.77,0.46,195.25,0.0,0.16,131.45,0.0,0.0,138.0
2022-02-18,56.03,127.34,40.26,36.4,94.29,17.0,7.37,0.86,10.11,0.18,0.0,0.0,0.0,0.01,0.53,19.74,57.65,0.37,174.62,0.0,0.12,129.48,0.0,0.0,131.0
2022-02-19,75.4,155.52,47.52,38.07,83.1,19.41,10.12,1.05,17.03,0.23,0.0,0.0,0.0,0.01,0.67,20.42,58.75,0.44,198.65,0.0,0.16,124.56,0.0,0.0,154.0
2022-02-20,48.67,103.61,5.73,21.65,29.24,22.5,8.37,0.51,10.92,0.06,0.0,0.0,0.0,0.0,0.13,19.32,58.66,0.54,195.18,0.0,0.0,131.58,0.0,0.0,95.0
2022-02-21,61.38,135.3,21.36,33.03,63.21,20.84,7.96,0.71,11.13,0.14,0.0,0.0,0.0,0.0,0.21,19.23,59.03,0.46,183.89,0.0,0.04,132.92,0.0,0.0,109.0
2022-02-22,52.35,106.44,29.41,24.29,66.67,17.02,7.53,0.6,8.87,0.07,0.0,0.0,0.0,0.0,0.19,20.13,58.91,0.73,85.7,0.0,0.12,131.51,0.0,0.0,155.0
2022-02-23,57.49,96.28,2.95,12.14,16.02,16.63,7.32,0.43,16.59,0.09,0.0,0.0,0.0,0.0,0.04,22.0,62.64,0.98,91.36,0.0,0.36,128.67,0.0,0.0,102.0
2022-02-24,60.61,103.07,3.18,15.27,19.35,16.7,6.96,0.46,14.69,0.07,0.0,0.0,0.0,0.0,0.12,22.48,63.78,0.69,109.91,0.01,0.6,114.71,0.0,0.0,150.0
2022-02-25,64.41,119.92,4.66,23.78,29.72,17.74,6.6,0.58,16.06,0.05,0.0,0.0,0.0,0.0,0.14,22.39,62.41,0.34,132.72,0.0,0.08,124.19,0.0,0.0,132.0
2022-02-26,55.73,103.37,3.46,20.09,24.4,19.27,6.32,0.49,12.41,0.08,0.0,0.0,0.0,0.0,0.08,21.73,60.55,0.9,87.93,0.0,0.0,127.94,0.0,0.0,124.0
2022-02-27,33.73,69.68,3.25,16.88,21.02,19.26,6.2,0.38,9.49,0.07,0.0,0.0,0.0,0.0,0.02,21.92,59.18,0.62,148.31,0.0,0.0,132.32,0.0,0.0,76.0
2022-02-28,31.68,73.83,3.15,16.69,20.68,18.34,7.04,0.38,13.08,0.06,0.0,0.0,0.0,0.0,0.05,20.47,54.3,0.66,216.4,0.0,0.0,153.09,0.0,0.0,69.0
2022-03-01,66.89,128.18,6.44,34.93,43.06,15.7,9.72,0.61,12.34,0.11,0.0,0.0,0.0,0.0,0.14,20.24,56.36,0.42,174.46,0.0,0.16,140.97,0.0,0.0,95.0
2022-03-02,85.17,159.41,10.27,37.36,51.04,17.01,11.81,0.81,12.33,0.05,0.0,0.0,0.0,0.0,0.28,21.04,58.25,0.37,173.41,0.0,0.4,138.15,0.0,0.0,129.0
2022-03-03,77.49,183.83,24.07,43.13,75.32,19.73,8.69,0.97,10.99,0.24,0.0,0.0,0.0,0.0,0.43,21.77,58.97,0.36,161.36,0.0,0.0,127.93,0.0,0.0,158.0
2022-03-04,52.91,136.09,15.41,34.28,55.65,20.82,7.49,0.75,11.71,0.15,0.0,0.0,0.0,0.0,0.23,24.12,53.63,0.5,195.34,0.0,0.12,140.01,0.0,0.0,161.0
2022-03-05,37.54,94.92,2.79,14.86,18.38,18.71,8.41,0.39,19.66,0.03,0.0,0.0,0.0,0.0,0.05,22.32,58.97,0.83,230.71,0.0,0.0,150.62,0.0,0.0,103.0
2022-03-06,53.42,125.19,6.97,29.1,38.23,16.57,7.32,0.59,11.79,0.08,0.0,0.0,0.0,0.0,0.07,21.95,59.37,0.38,163.85,0.0,0.12,144.63,0.0,0.0,114.0
2022-03-07,61.06,135.14,13.66,32.01,50.89,16.54,7.69,0.78,9.04,0.11,0.0,0.0,0.0,0.0,0.11,22.81,58.89,0.37,149.03,0.0,0.08,129.94,0.0,0.0,171.0
2022-03-08,61.09,131.07,3.28,24.76,28.63,16.79,8.02,0.62,12.74,0.08,0.0,0.0,0.0,0.0,0.05,23.23,57.0,0.44,202.9,0.0,0.0,141.0,0.0,0.0,144.0
2022-03-09,62.68,142.98,3.41,24.76,28.82,16.82,10.07,0.64,12.73,0.08,0.0,0.0,0.0,0.0,0.07,24.66,52.69,0.53,195.16,0.0,0.0,145.27,0.0,0.0,117.0
2022-03-10,44.87,130.33,4.9,24.55,30.81,16.73,9.86,0.54,10.6,0.1,0.0,0.0,0.0,0.0,0.08,24.11,54.47,0.54,211.8,0.0,0.12,94.84,0.0,0.0,99.0
2022-03-11,53.43,139.13,6.98,24.76,34.08,16.72,10.75,0.59,12.89,0.08,0.0,0.0,0.0,0.0,0.11,24.2,53.99,0.59,215.31,0.0,0.32,147.74,0.0,0.0,127.0
2022-03-12,50.28,139.54,5.77,24.0,31.56,16.58,11.04,0.57,12.29,0.05,0.0,0.0,0.0,0.0,0.06,24.14,53.8,0.52,187.62,0.0,0.2,153.52,0.0,0.0,117.0
2022-03-13,56.86,148.97,8.34,32.42,43.45,16.58,9.05,0.66,13.1,0.08,0.0,0.0,0.0,0.0,0.09,24.87,54.05,0.47,174.58,0.0,0.0,147.87,0.0,0.0,151.0
2022-03-14,66.14,170.72,27.7,33.01,72.53,16.03,9.43,0.89,9.72,0.1,0.0,0.0,0.0,0.0,0.21,27.15,50.12,0.46,163.65,0.0,0.12,149.06,0.0,0.0,158.0
2022-03-15,94.24,218.46,32.72,33.66,80.55,15.2,11.47,1.21,16.25,0.11,0.0,0.0,0.0,0.0,0.28,27.62,58.99,0.42,172.09,0.0,0.04,136.14,0.0,0.0,186.0
2022-03-16,69.05,176.83,10.98,29.68,44.69,14.95,9.38,0.9,16.69,0.04,0.0,0.0,0.0,0.0,0.06,28.71,58.42,0.49,181.92,0.0,0.0,143.32,0.0,0.0,154.0
2022-03-17,66.74,147.13,9.25,26.55,39.13,15.17,7.69,0.71,21.84,0.0,0.0,0.0,0.0,0.0,0.0,29.48,58.16,0.57,104.64,0.0,0.44,132.75,0.0,0.0,172.0
2022-03-18,79.66,143.32,3.74,17.68,22.49,15.31,7.98,0.84,26.39,0.0,0.0,0.0,0.0,0.0,0.0,29.59,56.11,0.58,108.92,0.0,0.0,135.91,0.0,0.0,184.0
2022-03-19,65.21,134.76,3.41,15.42,19.85,17.56,8.17,0.68,19.57,0.03,0.0,0.0,0.0,0.0,0.0,30.1,57.12,0.41,152.39,0.0,0.0,131.16,0.0,0.0,129.0
2022-03-20,64.5,131.74,5.51,24.97,32.11,19.59,8.06,0.78,17.94,0.06,0.0,0.0,0.0,0.0,0.02,30.15,56.16,0.38,140.1,0.0,0.0,145.37,0.0,0.0,128.0
2022-03-21,52.82,146.71,4.81,21.71,27.95,19.84,9.28,0.56,21.33,0.04,0.0,0.0,0.0,0.0,0.0,30.74,41.84,0.51,195.01,0.0,0.2,161.55,0.0,0.0,124.0
2022-03-22,55.53,158.72,6.24,23.0,31.3,20.13,9.45,0.58,10.26,0.05,0.0,0.0,0.0,0.0,0.03,29.81,40.75,0.58,199.76,0.0,0.12,164.78,0.0,0.0,118.0
2022-03-23,57.82,145.54,5.96,31.39,38.96,19.75,18.21,0.65,16.25,0.1,0.0,0.0,0.0,0.0,0.03,29.16,39.88,0.46,182.15,0.0,0.2,163.91,0.0,0.0,133.0
2022-03-24,65.19,156.79,9.46,37.36,49.83,19.88,26.22,0.83,19.16,0.1,0.0,0.0,0.0,0.0,0.05,29.49,42.8,0.42,169.45,0.0,0.12,146.39,0.0,0.0,144.0
2022-03-25,53.93,147.02,4.91,33.02,38.96,19.8,25.21,0.69,23.68,0.1,0.0,0.0,0.0,0.0,0.04,30.4,36.28,0.61,209.5,0.0,0.0,162.09,0.0,0.0,127.0
2022-03-26,51.02,155.58,3.49,28.48,32.52,19.83,35.45,0.55,27.12,0.03,0.0,0.0,0.0,0.0,0.0,29.15,37.44,0.7,209.52,0.0,0.47,164.53,0.0,0.0,113.0
2022-03-27,45.85,133.76,7.95,23.14,33.94,19.59,17.0,0.56,26.33,0.07,0.0,0.0,0.0,0.0,0.04,29.85,32.05,0.63,202.67,0.0,0.0,170.3,0.0,0.0,113.0
2022-03-28,60.87,167.76,23.96,40.15,73.87,19.34,28.1,0.85,18.86,0.05,0.0,0.0,0.0,0.0,0.05,30.38,32.45,0.44,182.9,0.0,0.43,171.31,0.0,0.0,160.0
2022-03-29,61.63,155.1,18.59,37.11,63.06,19.51,26.63,0.79,14.4,0.07,0.0,0.0,0.0,0.0,0.11,31.09,29.4,0.55,190.72,0.0,0.28,170.92,0.0,0.0,147.0
2022-03-30,68.61,170.58,47.14,28.46,96.79,19.2,10.48,0.95,6.16,0.11,0.0,0.0,0.0,0.0,0.24,32.18,32.81,0.44,160.89,0.0,0.08,169.45,0.0,0.0,158.0
2022-03-31,62.6,139.2,5.33,18.4,25.53,20.27,9.72,0.62,12.43,0.05,0.0,0.0,0.0,0.0,0.1,32.54,42.35,0.45,122.98,0.0,0.28,159.8,0.0,0.0,139.0
2022-04-01,63.94,149.69,3.06,18.49,22.28,18.78,10.34,0.62,20.11,0.11,0.0,0.0,0.0,0.0,0.07,32.22,41.7,0.54,170.28,0.0,0.47,155.14,0.0,0.0,160.0
2022-04-02,50.0,131.72,3.85,24.84,29.55,14.95,10.18,0.59,13.75,0.05,0.0,0.0,0.0,0.0,0.14,30.61,30.43,0.5,192.45,0.0,0.28,179.72,0.0,0.0,121.0
2022-04-03,54.87,143.86,22.23,39.85,71.05,14.43,10.0,0.87,7.65,0.15,0.0,0.0,0.0,0.0,0.0,31.3,31.11,0.36,143.62,0.0,0.19,175.64,0.0,0.0,139.0
2022-04-04,59.6,174.34,31.76,37.67,82.99,14.42,13.51,0.95,6.86,0.0,0.0,0.0,0.0,0.0,0.0,31.85,25.48,0.5,198.98,0.0,0.0,181.2,0.0,0.0,151.0
2022-04-05,56.97,150.78,9.96,37.19,50.42,15.59,15.68,0.81,8.36,0.0,0.0,0.0,0.0,0.0,0.0,31.62,26.56,0.44,186.45,0.0,0.0,173.32,0.0,0.0,128.0
2022-04-06,46.03,126.69,9.66,41.57,54.18,15.75,10.86,0.77,9.41,0.0,0.0,0.0,0.0,0.0,0.0,32.06,26.64,0.48,180.33,0.0,0.08,181.18,0.0,0.0,105.0
2022-04-07,61.91,164.27,73.43,43.79,150.25,13.95,13.47,1.14,14.86,9.42,0.0,0.0,0.0,351.52,351.52,31.93,30.73,0.42,153.85,0.0,0.07,177.86,0.0,0.0,123.0
2022-04-08,53.23,146.64,36.88,34.18,87.17,15.68,15.91,0.95,9.37,0.0,0.0,0.0,0.0,0.0,0.0,33.02,24.99,0.53,189.51,0.0,0.24,185.85,0.0,0.0,135.0
2022-04-09,65.0,167.05,62.5,41.97,132.41,16.05,13.13,1.12,6.93,0.0,0.0,0.0,0.0,0.0,0.0,33.39,27.96,0.47,162.43,0.0,0.36,183.16,0.0,0.0,135.0
